Time,E135,E140,E142,E161,E165,E167,E181,E235,E240,E242,E261,E265,E267,E281,E335,E340,ESH141A,ESH144A,ESH160A,ESH170,ESH171,ESH172,ESH173,ESH174,ESH175,ESH183,ESH184,ESH241A,ESH244A,ESH260A,ESH270,ESH271,ESH272,ESH273,ESH274,ESH275,ESH283,ESH284,ESH341A,ESH344A
2007-07-31 16:06:07.186000-07:00,25.47951508,25.49416351,0.0,0.410162508,0.073243305,0.14648661,0.424811184,25.2597847,25.2597847,0.043945983,0.014648661,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:07.686000-07:00,25.46486664,25.49416351,0.0,0.395513862,0.073243305,0.073243305,0.395513862,25.24513626,25.2597847,0.014648661,0.014648661,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:08.186000-07:00,25.47951508,25.50881195,0.0,0.36621654,0.073243305,0.14648661,0.380865186,25.2597847,25.27443314,0.029297322,0.0,0.29297322,0.219729915,0.014648661,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:08.686000-07:00,25.47951508,25.47951508,0.0,0.351567864,0.14648661,0.14648661,0.351567864,25.2597847,25.2597847,0.0,0.014648661,0.219729915,0.219729915,0.014648661,24.24902725,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:09.187000-07:00,25.47951508,25.49416351,0.0,0.322270542,0.073243305,0.073243305,0.336919218,25.2597847,25.2597847,0.029297322,0.014648661,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:09.687000-07:00,25.49416351,25.49416351,0.029297322,0.307621896,0.073243305,0.073243305,0.322270542,25.2597847,25.2597847,0.029297322,0.014648661,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:10.187000-07:00,25.47951508,25.49416351,0.014648661,0.29297322,0.073243305,0.073243305,0.29297322,25.2597847,25.2597847,0.029297322,0.014648661,0.219729915,0.14648661,0.014648661,24.23437881,24.23437881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:10.687000-07:00,25.47951508,25.49416351,0.014648661,0.278324574,0.073243305,0.073243305,0.278324574,25.2597847,25.2597847,0.014648661,0.014648661,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:11.187000-07:00,25.49416351,25.49416351,0.0,0.263675898,0.073243305,0.14648661,0.263675898,25.2597847,25.2597847,0.014648661,0.0,0.219729915,0.219729915,0.029297322,24.24902725,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:11.687000-07:00,25.49416351,25.50881195,0.0,0.249027237,0.073243305,0.14648661,0.249027237,25.2597847,25.2597847,0.0,0.0,0.219729915,0.14648661,0.014648661,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:12.187000-07:00,25.49416351,25.49416351,0.029297322,0.234378576,0.073243305,0.073243305,0.249027237,25.2597847,25.2597847,0.029297322,0.0,0.219729915,0.219729915,0.029297322,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:12.687000-07:00,25.49416351,25.50881195,0.029297322,0.219729915,0.073243305,0.14648661,0.234378576,25.2597847,25.2597847,0.029297322,0.014648661,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:13.187000-07:00,25.49416351,25.52346039,0.014648661,0.219729915,0.14648661,0.14648661,0.190432593,25.24513626,25.2597847,0.014648661,0.014648661,0.219729915,0.219729915,0.014648661,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:13.687000-07:00,25.49416351,25.49416351,0.0,0.205081254,0.073243305,0.14648661,0.190432593,25.2597847,25.2597847,0.0,0.014648661,0.29297322,0.219729915,0.014648661,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 16:06:14.187000-07:00,25.49416351,25.50881195,0.029297322,0.190432593,0.14648661,0.073243305,0.175783932,25.24513626,25.27443314,0.029297322,0.014648661,0.219729915,0.14648661,0.014648661,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
