Time,E135,E140,E142,E161,E165,E167,E181,E235,E240,E242,E261,E265,E267,E281,E335,E340,ESH141A,ESH144A,ESH160A,ESH170,ESH171,ESH172,ESH173,ESH174,ESH175,ESH183,ESH184,ESH241A,ESH244A,ESH260A,ESH270,ESH271,ESH272,ESH273,ESH274,ESH275,ESH283,ESH284,ESH341A,ESH344A
2008-03-28 16:26:26.259000-07:00,24.79102707,24.79102707,0.0,0.014648661,0.073243305,0.073243305,0.0,25.05470276,25.04005432,0.014648661,0.0,0.219729915,0.219729915,0.014648661,23.73632431,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:26:26.759000-07:00,24.79102707,24.77637863,0.014648661,0.014648661,0.073243305,0.073243305,0.014648661,25.05470276,25.04005432,0.014648661,0.0,0.219729915,0.219729915,0.014648661,23.73632431,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:26:27.259000-07:00,24.79102707,24.79102707,0.014648661,0.029297322,0.14648661,0.14648661,0.014648661,25.05470276,25.05470276,0.014648661,0.0,0.219729915,0.219729915,0.014648661,23.73632431,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:26:27.775000-07:00,24.79102707,24.79102707,0.0,0.014648661,0.073243305,0.073243305,0.0,25.05470276,25.04005432,0.0,0.0,0.219729915,0.219729915,0.014648661,23.73632431,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:26:28.259000-07:00,24.79102707,24.79102707,0.014648661,0.014648661,0.073243305,0.073243305,0.0,25.05470276,25.04005432,0.029297322,0.0,0.29297322,0.219729915,0.0,23.73632431,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:26:28.759000-07:00,24.79102707,24.79102707,0.0,0.014648661,0.14648661,0.073243305,0.014648661,25.05470276,25.04005432,0.014648661,0.0,0.29297322,0.219729915,0.014648661,23.73632431,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:26:29.259000-07:00,24.80567551,24.77637863,0.014648661,0.014648661,0.073243305,0.14648661,0.014648661,25.05470276,25.04005432,0.014648661,0.014648661,0.219729915,0.219729915,0.0,23.73632431,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:26:29.775000-07:00,24.77637863,24.79102707,0.0,0.014648661,0.14648661,0.073243305,0.0,25.05470276,25.04005432,0.014648661,0.014648661,0.29297322,0.219729915,0.014648661,23.73632431,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:26:30.259000-07:00,24.79102707,24.79102707,0.014648661,0.014648661,0.073243305,0.073243305,0.0,25.05470276,25.04005432,0.029297322,0.014648661,0.219729915,0.219729915,0.0,23.73632431,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:26:30.759000-07:00,24.79102707,24.80567551,24.79102707,0.014648661,0.073243305,0.073243305,0.014648661,25.04005432,25.04005432,0.043945983,0.014648661,0.29297322,0.29297322,0.0,23.73632431,23.72167587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:26:31.259000-07:00,24.77637863,24.79102707,24.80567551,0.014648661,0.14648661,0.073243305,0.0,25.05470276,25.04005432,0.029297322,0.0,0.219729915,0.219729915,0.014648661,23.73632431,23.72167587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:26:31.775000-07:00,24.79102707,24.79102707,24.79102707,0.014648661,0.073243305,0.073243305,0.0,25.05470276,25.04005432,0.043945983,0.014648661,0.219729915,0.219729915,0.014648661,23.73632431,23.72167587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
