Time,E135,E140,E142,E161,E165,E167,E181,E235,E240,E242,E261,E265,E267,E281,E335,E340,ESH141A,ESH144A,ESH160A,ESH170,ESH171,ESH172,ESH173,ESH174,ESH175,ESH183,ESH184,ESH241A,ESH244A,ESH260A,ESH270,ESH271,ESH272,ESH273,ESH274,ESH275,ESH283,ESH284,ESH341A,ESH344A
2007-07-31 14:44:03.451000-07:00,25.8310833,25.84573174,0.029297322,0.014648661,0.073243305,0.073243305,0.0,25.27443314,25.28908157,0.029297322,0.058594644,0.219729915,0.219729915,0.073243305,24.23437881,24.23437881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 14:44:03.951000-07:00,25.84573174,25.81643486,0.0,0.014648661,0.073243305,0.073243305,0.0,25.27443314,25.27443314,0.0,0.058594644,0.219729915,0.219729915,0.073243305,24.24902725,24.23437881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 14:44:04.451000-07:00,25.8310833,25.8310833,0.0,0.014648661,0.073243305,0.073243305,0.014648661,25.27443314,25.28908157,0.029297322,0.058594644,0.219729915,0.219729915,0.073243305,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 14:44:04.951000-07:00,25.8310833,25.84573174,0.0,0.014648661,0.073243305,0.14648661,0.0,25.2597847,25.27443314,0.0,0.058594644,0.219729915,0.14648661,0.058594644,24.24902725,24.23437881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 14:44:05.451000-07:00,25.8310833,25.8310833,0.029297322,0.014648661,0.073243305,0.14648661,0.0,25.27443314,25.28908157,0.029297322,0.073243305,0.219729915,0.219729915,0.058594644,24.23437881,24.23437881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 14:44:05.951000-07:00,25.8310833,25.84573174,0.014648661,0.014648661,0.073243305,0.073243305,0.014648661,25.27443314,25.28908157,0.029297322,0.058594644,0.29297322,0.219729915,0.058594644,24.23437881,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 14:44:06.451000-07:00,25.8310833,25.84573174,0.014648661,0.014648661,0.073243305,0.14648661,0.0,25.27443314,25.28908157,0.029297322,0.058594644,0.219729915,0.14648661,0.058594644,24.24902725,24.23437881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 14:44:06.951000-07:00,25.84573174,25.84573174,0.0,0.014648661,0.073243305,0.073243305,0.014648661,25.27443314,25.27443314,0.0,0.058594644,0.219729915,0.219729915,0.058594644,24.24902725,24.21973038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 14:44:07.451000-07:00,25.8310833,25.8310833,0.0,0.014648661,0.073243305,0.073243305,0.0,25.2597847,25.27443314,0.0,0.043945983,0.219729915,0.14648661,0.058594644,24.26367569,24.23437881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-31 14:44:07.951000-07:00,25.84573174,25.8310833,0.0,0.014648661,0.073243305,0.073243305,0.0,25.2597847,25.28908157,0.029297322,0.058594644,0.219729915,0.219729915,0.058594644,24.24902725,24.23437881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
