Time,E135,E140,E142,E161,E165,E167,E181,E235,E240,E242,E261,E265,E267,E281,E335,E340,ESH141A,ESH144A,ESH160A,ESH170,ESH171,ESH172,ESH173,ESH174,ESH175,ESH183,ESH184,ESH241A,ESH244A,ESH260A,ESH270,ESH271,ESH272,ESH273,ESH274,ESH275,ESH283,ESH284,ESH341A,ESH344A
2008-03-28 16:04:41.236000-07:00,24.76173019,24.77637863,0.0,0.029297322,0.073243305,0.073243305,0.014648661,25.05470276,25.04005432,0.0,0.0,0.219729915,0.219729915,0.014648661,23.72167587,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:04:41.736000-07:00,24.77637863,24.76173019,0.029297322,0.014648661,0.14648661,0.073243305,0.014648661,25.05470276,25.04005432,0.029297322,0.014648661,0.29297322,0.219729915,0.014648661,23.72167587,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:04:42.252000-07:00,24.77637863,24.76173019,0.029297322,0.014648661,0.14648661,0.073243305,0.014648661,25.05470276,25.04005432,0.029297322,0.014648661,0.29297322,0.219729915,0.014648661,23.72167587,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:04:42.736000-07:00,24.76173019,24.76173019,0.014648661,0.014648661,0.073243305,0.073243305,0.014648661,25.04005432,25.05470276,0.014648661,0.014648661,0.219729915,0.219729915,0.014648661,23.72167587,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:04:43.236000-07:00,24.77637863,24.77637863,0.0,0.014648661,0.14648661,0.073243305,0.014648661,25.04005432,25.04005432,0.0,0.0,0.219729915,0.219729915,0.014648661,23.72167587,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:04:43.736000-07:00,24.77637863,24.77637863,0.0,0.014648661,0.14648661,0.14648661,0.014648661,25.05470276,25.04005432,0.0,0.0,0.219729915,0.219729915,0.014648661,23.72167587,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:04:44.236000-07:00,24.77637863,24.76173019,0.029297322,0.014648661,0.14648661,0.073243305,0.014648661,25.05470276,25.04005432,0.029297322,0.014648661,0.219729915,0.14648661,0.0,23.72167587,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:04:44.736000-07:00,24.77637863,24.76173019,0.014648661,0.014648661,0.14648661,0.073243305,0.014648661,25.04005432,25.04005432,0.014648661,0.0,0.219729915,0.219729915,0.014648661,23.72167587,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:04:45.236000-07:00,24.77637863,24.77637863,0.0,0.029297322,0.073243305,0.073243305,0.014648661,25.05470276,25.04005432,0.0,0.014648661,0.219729915,0.219729915,0.014648661,23.72167587,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-28 16:04:45.736000-07:00,24.77637863,24.76173019,0.029297322,0.014648661,0.14648661,0.073243305,0.014648661,25.04005432,25.05470276,0.014648661,0.014648661,0.29297322,0.219729915,0.014648661,23.72167587,23.72167587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
