Time,E135,E140,E142,E161,E165,E167,E181,E235,E240,E242,E261,E265,E267,E281,E335,E340,ESH141A,ESH144A,ESH160A,ESH170,ESH171,ESH172,ESH173,ESH174,ESH175,ESH183,ESH184,ESH241A,ESH244A,ESH260A,ESH270,ESH271,ESH272,ESH273,ESH274,ESH275,ESH283,ESH284,ESH341A,ESH344A
2008-03-21 15:01:54.865000-07:00,25.2597847,25.2597847,0.0,0.014648661,0.073243305,0.073243305,0.0,25.71389389,25.69924545,0.014648661,0.0,0.219729915,0.219729915,0.014648661,22.02151489,21.99221802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-21 15:01:55.381000-07:00,25.24513626,25.2597847,0.0,0.014648661,0.073243305,0.073243305,0.0,25.71389389,25.69924545,0.0,0.0,0.219729915,0.219729915,0.014648661,22.02151489,21.99221802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-21 15:01:55.881000-07:00,25.2597847,25.2597847,0.014648661,0.014648661,0.073243305,0.073243305,0.014648661,25.71389389,25.69924545,0.014648661,0.0,0.29297322,0.219729915,0.014648661,22.02151489,21.99221802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-21 15:01:56.365000-07:00,25.2597847,25.2597847,0.014648661,0.029297322,0.073243305,0.14648661,0.014648661,25.71389389,25.69924545,0.014648661,0.0,0.29297322,0.219729915,0.014648661,22.02151489,21.99221802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-21 15:01:56.896000-07:00,25.2597847,25.27443314,0.0,0.014648661,0.073243305,0.073243305,0.014648661,25.72854233,25.71389389,0.0,0.0,0.219729915,0.219729915,0.014648661,22.02151489,21.99221802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-21 15:01:57.365000-07:00,25.2597847,25.24513626,0.0,0.014648661,0.073243305,0.073243305,0.014648661,25.71389389,25.69924545,0.0,0.014648661,0.29297322,0.219729915,0.014648661,22.02151489,21.99221802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-21 15:01:57.881000-07:00,25.2597847,25.2597847,0.014648661,0.014648661,0.073243305,0.073243305,0.0,25.71389389,25.71389389,0.029297322,0.0,0.219729915,0.219729915,0.014648661,22.02151489,21.99221802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-21 15:01:58.365000-07:00,25.24513626,25.24513626,0.014648661,0.014648661,0.073243305,0.14648661,0.0,25.71389389,25.69924545,0.0,0.0,0.219729915,0.14648661,0.014648661,22.02151489,21.99221802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-21 15:01:58.912000-07:00,25.24513626,25.2597847,0.014648661,0.014648661,0.073243305,0.073243305,0.014648661,25.71389389,25.71389389,0.029297322,0.014648661,0.219729915,0.14648661,0.014648661,22.02151489,21.99221802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-03-21 15:01:59.365000-07:00,25.24513626,25.2597847,0.0,0.014648661,0.073243305,0.073243305,0.014648661,25.71389389,25.69924545,0.014648661,0.0,0.219729915,0.14648661,0.014648661,22.02151489,21.99221802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
